"","GameID","date","home","away","homescore","awayscore"
"98","2016102301",2016-10-23,"CIN","CLE",31,17
"99","2016102302",2016-10-23,"DET","WAS",20,17
"100","2016102303",2016-10-23,"JAX","OAK",16,33
"101","2016102305",2016-10-23,"MIA","BUF",28,25
"102","2016102306",2016-10-23,"NYJ","BAL",24,16
"103","2016102310",2016-10-23,"SF","TB",17,34
"104","2016102309",2016-10-23,"ATL","SD",30,33
"105","2016102311",2016-10-23,"PIT","NE",16,27
"106","2016102312",2016-10-23,"ARI","SEA",6,6
"107","2016102400",2016-10-24,"DEN","HOU",27,9
"108","2016102700",2016-10-27,"TEN","JAX",36,22
"109","2016103000",2016-10-30,"CIN","WAS",27,27
"110","2016103005",2016-10-30,"IND","KC",14,30
"111","2016103009",2016-10-30,"CAR","ARI",30,20
"112","2016103007",2016-10-30,"TB","OAK",24,30
"113","2016103006",2016-10-30,"NO","SEA",25,20
"114","2016103004",2016-10-30,"HOU","DET",20,13
"115","2016103002",2016-10-30,"BUF","NE",25,41
"116","2016103003",2016-10-30,"CLE","NYJ",28,31
"117","2016103008",2016-10-30,"DEN","SD",27,19
"118","2016103001",2016-10-30,"ATL","GB",33,32
"119","2016103010",2016-10-30,"DAL","PHI",29,23
"120","2016103100",2016-10-31,"CHI","MIN",20,10
"121","2016110300",2016-11-03,"TB","ATL",28,43
"122","2016110605",2016-11-06,"MIN","DET",16,22
"123","2016110606",2016-11-06,"NYG","PHI",28,23
"124","2016110604",2016-11-06,"MIA","NYJ",27,23
"125","2016110603",2016-11-06,"KC","JAX",19,14
"126","2016110602",2016-11-06,"CLE","DAL",10,35
"127","2016110601",2016-11-06,"BAL","PIT",21,14
"128","2016110608",2016-11-06,"SF","NO",23,41
"129","2016110607",2016-11-06,"LA","CAR",10,13
"130","2016110609",2016-11-06,"GB","IND",26,31
"131","2016110610",2016-11-06,"SD","TEN",43,35
"132","2016110600",2016-11-06,"OAK","DEN",30,20
"133","2016110700",2016-11-07,"SEA","BUF",31,25
"134","2016111000",2016-11-10,"BAL","CLE",28,7
"135","2016111302",2016-11-13,"JAX","HOU",21,24
"136","2016111303",2016-11-13,"NO","DEN",23,25
"137","2016111304",2016-11-13,"NYJ","LA",6,9
"138","2016111305",2016-11-13,"PHI","ATL",24,15
"139","2016111301",2016-11-13,"CAR","KC",17,20
"140","2016111306",2016-11-13,"TB","CHI",36,10
"141","2016111308",2016-11-13,"WAS","MIN",26,20
"142","2016111307",2016-11-13,"TEN","GB",47,25
"143","2016111309",2016-11-13,"SD","MIA",24,31
"144","2016111310",2016-11-13,"ARI","SF",23,20
"145","2016111311",2016-11-13,"PIT","DAL",30,35
"146","2016111312",2016-11-13,"NE","SEA",24,31
"147","2016111400",2016-11-14,"NYG","CIN",21,20
"148","2016111700",2016-11-17,"CAR","NO",23,20
"149","2016112001",2016-11-20,"CLE","PIT",9,24
"150","2016112002",2016-11-20,"DAL","BAL",27,17
"151","2016112003",2016-11-20,"DET","JAX",26,19
"152","2016112004",2016-11-20,"IND","TEN",24,17
"153","2016112000",2016-11-20,"CIN","BUF",12,16
"154","2016112005",2016-11-20,"KC","TB",17,19
"155","2016112007",2016-11-20,"NYG","CHI",22,16
"156","2016112006",2016-11-20,"MIN","ARI",30,24
"157","2016112008",2016-11-20,"LA","MIA",10,14
"158","2016112009",2016-11-20,"SF","NE",17,30
"159","2016112010",2016-11-20,"SEA","PHI",26,15
"160","2016112011",2016-11-20,"WAS","GB",42,24
"161","2016112100",2016-11-21,"OAK","HOU",27,20
"162","2016112400",2016-11-24,"DET","MIN",16,13
"163","2016112401",2016-11-24,"DAL","WAS",31,26
"164","2016112402",2016-11-24,"IND","PIT",7,28
"165","2016112703",2016-11-27,"CHI","TEN",21,27
"166","2016112702",2016-11-27,"BUF","JAX",28,21
"167","2016112701",2016-11-27,"BAL","CIN",19,14
"168","2016112700",2016-11-27,"ATL","ARI",38,19
"169","2016112704",2016-11-27,"CLE","NYG",13,27
"170","2016112707",2016-11-27,"NO","LA",49,21
"171","2016112706",2016-11-27,"MIA","SF",31,24
"172","2016112705",2016-11-27,"HOU","SD",13,21
"173","2016112708",2016-11-27,"TB","SEA",14,5
"174","2016112711",2016-11-27,"NYJ","NE",17,22
"175","2016112710",2016-11-27,"OAK","CAR",35,32
"176","2016112709",2016-11-27,"DEN","KC",27,30
"177","2016112800",2016-11-28,"PHI","GB",13,27
"178","2016120100",2016-12-01,"MIN","DAL",15,17
"179","2016120400",2016-12-04,"ATL","KC",28,29
"180","2016120407",2016-12-04,"NO","DET",13,28
"181","2016120406",2016-12-04,"NE","LA",26,10
"182","2016120405",2016-12-04,"JAX","DEN",10,20
"183","2016120404",2016-12-04,"GB","HOU",21,13
"184","2016120403",2016-12-04,"CIN","PHI",32,14
"185","2016120401",2016-12-04,"BAL","MIA",38,6
"186","2016120402",2016-12-04,"CHI","SF",26,6
"187","2016120408",2016-12-04,"OAK","BUF",38,24
"188","2016120410",2016-12-04,"PIT","NYG",24,14
"189","2016120409",2016-12-04,"ARI","WAS",31,23
"190","2016120411",2016-12-04,"SD","TB",21,28
"191","2016120412",2016-12-04,"SEA","CAR",40,7
"192","2016120500",2016-12-05,"NYJ","IND",10,41
"193","2016120800",2016-12-08,"KC","OAK",21,13
"194","2016121100",2016-12-11,"BUF","PIT",20,27
"195","2016121109",2016-12-11,"TEN","DEN",13,10
"196","2016121107",2016-12-11,"PHI","WAS",22,27
"197","2016121106",2016-12-11,"MIA","ARI",26,23
"198","2016121105",2016-12-11,"JAX","MIN",16,25
"199","2016121104",2016-12-11,"IND","HOU",17,22
"200","2016121101",2016-12-11,"CAR","SD",28,16
"201","2016121102",2016-12-11,"CLE","CIN",10,23
"202","2016121103",2016-12-11,"DET","CHI",20,17
"203","2016121110",2016-12-11,"SF","NYJ",17,23
"204","2016121108",2016-12-11,"TB","NO",16,11
"205","2016121112",2016-12-11,"LA","ATL",14,42
"206","2016121111",2016-12-11,"GB","SEA",38,10
"207","2016121113",2016-12-11,"NYG","DAL",10,7
"208","2016121200",2016-12-12,"NE","BAL",30,23
"209","2016121500",2016-12-15,"SEA","LA",24,3
"210","2016121700",2016-12-17,"NYJ","MIA",13,34
"211","2016121802",2016-12-18,"CHI","GB",27,30
"212","2016121801",2016-12-18,"BUF","CLE",33,13
"213","2016121800",2016-12-18,"BAL","PHI",27,26
"214","2016121805",2016-12-18,"KC","TEN",17,19
"215","2016121812",2016-12-18,"CIN","PIT",20,24
"216","2016121807",2016-12-18,"NYG","DET",17,6
"217","2016121806",2016-12-18,"MIN","IND",6,34
"218","2016121804",2016-12-18,"HOU","JAX",21,20
"219","2016121808",2016-12-18,"ARI","NO",41,48
"220","2016121809",2016-12-18,"ATL","SF",41,13
"221","2016121811",2016-12-18,"SD","OAK",16,19
"222","2016121810",2016-12-18,"DEN","NE",3,16
"223","2016121803",2016-12-18,"DAL","TB",26,20
"224","2016121900",2016-12-19,"WAS","CAR",15,26
"225","2016122200",2016-12-22,"PHI","NYG",24,19
"226","2016122400",2016-12-24,"BUF","MIA",31,34
"227","2016122406",2016-12-24,"NE","NYJ",41,3
"228","2016122405",2016-12-24,"JAX","TEN",38,17
"229","2016122404",2016-12-24,"GB","MIN",38,25
"230","2016122403",2016-12-24,"CLE","SD",20,17
"231","2016122402",2016-12-24,"CHI","WAS",21,41
"232","2016122401",2016-12-24,"CAR","ATL",16,33
"233","2016122408",2016-12-24,"OAK","IND",33,25
"234","2016122407",2016-12-24,"NO","TB",31,24
"235","2016122410",2016-12-24,"SEA","ARI",31,34
"236","2016122409",2016-12-24,"LA","SF",21,22
"237","2016122411",2016-12-24,"HOU","CIN",12,10
"238","2016122500",2016-12-25,"PIT","BAL",31,27
"239","2016122501",2016-12-25,"KC","DEN",33,10
"240","2016122600",2016-12-26,"DAL","DET",42,21
"241","2017010101",2017-01-01,"CIN","BAL",27,10
"242","2017010110",2017-01-01,"TEN","HOU",24,17
"243","2017010109",2017-01-01,"TB","CAR",17,16
"244","2017010108",2017-01-01,"PIT","CLE",27,24
"245","2017010107",2017-01-01,"PHI","DAL",27,13
"246","2017010106",2017-01-01,"NYJ","BUF",30,10
"247","2017010105",2017-01-01,"MIN","CHI",38,10
"248","2017010103",2017-01-01,"IND","JAX",24,20
"249","2017010104",2017-01-01,"MIA","NE",14,35
"250","2017010114",2017-01-01,"SD","KC",27,37
"251","2017010113",2017-01-01,"LA","ARI",6,44
"252","2017010112",2017-01-01,"DEN","OAK",24,6
"253","2017010111",2017-01-01,"WAS","NYG",10,19
"254","2017010115",2017-01-01,"SF","SEA",23,25
"255","2017010100",2017-01-01,"ATL","NO",38,32
"256","2017010102",2017-01-01,"DET","GB",24,31
"257","2017090700",2017-09-07,"NE","KC",27,42
"258","2017091000",2017-09-10,"BUF","NYJ",21,12
"259","2017091008",2017-09-10,"WAS","PHI",17,30
"260","2017091007",2017-09-10,"TEN","OAK",16,26
"261","2017091005",2017-09-10,"HOU","JAX",7,29
"262","2017091004",2017-09-10,"DET","ARI",35,23
"263","2017091003",2017-09-10,"CLE","PIT",18,21
"264","2017091001",2017-09-10,"CHI","ATL",17,23
"265","2017091002",2017-09-10,"CIN","BAL",0,20
"266","2017091009",2017-09-10,"LA","IND",46,9
"267","2017091011",2017-09-10,"SF","CAR",3,23
"268","2017091010",2017-09-10,"GB","SEA",17,9
"269","2017091012",2017-09-10,"DAL","NYG",19,3
"270","2017091100",2017-09-11,"MIN","NO",29,19
"271","2017091101",2017-09-11,"DEN","LAC",24,21
"272","2017091400",2017-09-14,"CIN","HOU",9,13
"273","2017091700",2017-09-17,"BAL","CLE",24,10
"274","2017091707",2017-09-17,"TB","CHI",29,7
"275","2017091706",2017-09-17,"PIT","MIN",26,9
"276","2017091705",2017-09-17,"NO","NE",20,36
"277","2017091704",2017-09-17,"KC","PHI",27,20
"278","2017091703",2017-09-17,"JAX","TEN",16,37
"279","2017091702",2017-09-17,"IND","ARI",13,16
"280","2017091701",2017-09-17,"CAR","BUF",9,3
"281","2017091709",2017-09-17,"OAK","NYJ",45,20
"282","2017091708",2017-09-17,"LAC","MIA",17,19
"283","2017091712",2017-09-17,"SEA","SF",12,9
"284","2017091711",2017-09-17,"LA","WAS",20,27
"285","2017091710",2017-09-17,"DEN","DAL",42,17
"286","2017091713",2017-09-17,"ATL","GB",34,23
"287","2017091800",2017-09-18,"NYG","DET",10,24
"288","2017092100",2017-09-21,"SF","LA",39,41
"289","2017092400",2017-09-24,"JAX","BAL",44,7
"290","2017092405",2017-09-24,"IND","CLE",31,28
"291","2017092409",2017-09-24,"PHI","NYG",27,24
"292","2017092408",2017-09-24,"NYJ","MIA",20,6
"293","2017092401",2017-09-24,"BUF","DEN",26,16
"294","2017092402",2017-09-24,"CAR","NO",13,34
"295","2017092403",2017-09-24,"CHI","PIT",23,17
"296","2017092404",2017-09-24,"DET","ATL",26,30
"297","2017092406",2017-09-24,"MIN","TB",34,17
"298","2017092407",2017-09-24,"NE","HOU",36,33
"299","2017092410",2017-09-24,"TEN","SEA",33,27
"300","2017092411",2017-09-24,"GB","CIN",27,24
"301","2017092412",2017-09-24,"LAC","KC",10,24
"302","2017092413",2017-09-24,"WAS","OAK",27,10
"303","2017092500",2017-09-25,"ARI","DAL",17,28
"304","2017092800",2017-09-28,"GB","CHI",35,14
"305","2017100100",2017-10-01,"MIA","NO",0,20
"306","2017100105",2017-10-01,"HOU","TEN",57,14
"307","2017100108",2017-10-01,"NYJ","JAX",23,20
"308","2017100107",2017-10-01,"NE","CAR",30,33
"309","2017100106",2017-10-01,"MIN","DET",7,14
"310","2017100101",2017-10-01,"ATL","BUF",17,23
"311","2017100102",2017-10-01,"BAL","PIT",9,26
"312","2017100103",2017-10-01,"CLE","CIN",7,31
"313","2017100104",2017-10-01,"DAL","LA",30,35
"314","2017100110",2017-10-01,"LAC","PHI",24,26
"315","2017100111",2017-10-01,"TB","NYG",25,23
"316","2017100109",2017-10-01,"ARI","SF",18,15
"317","2017100112",2017-10-01,"DEN","OAK",16,10
"318","2017100113",2017-10-01,"SEA","IND",46,18
"319","2017100200",2017-10-02,"KC","WAS",29,20
"320","2017100500",2017-10-05,"TB","NE",14,19
"321","2017100801",2017-10-08,"CLE","NYJ",14,17
"322","2017100802",2017-10-08,"DET","CAR",24,27
"323","2017100803",2017-10-08,"IND","SF",26,23
"324","2017100804",2017-10-08,"MIA","TEN",16,10
"325","2017100800",2017-10-08,"CIN","BUF",20,16
"326","2017100805",2017-10-08,"NYG","LAC",22,27
"327","2017100807",2017-10-08,"PIT","JAX",9,30
"328","2017100806",2017-10-08,"PHI","ARI",34,7
"329","2017100808",2017-10-08,"LA","SEA",10,16
"330","2017100809",2017-10-08,"OAK","BAL",17,30
"331","2017100810",2017-10-08,"DAL","GB",31,35
"332","2017100811",2017-10-08,"HOU","KC",34,42
"333","2017100900",2017-10-09,"CHI","MIN",17,20
"334","2017101200",2017-10-12,"CAR","PHI",23,28
"335","2017101501",2017-10-15,"BAL","CHI",24,27
"336","2017101502",2017-10-15,"HOU","CLE",33,17
"337","2017101503",2017-10-15,"MIN","GB",23,10
"338","2017101504",2017-10-15,"NO","DET",52,38
"339","2017101500",2017-10-15,"ATL","MIA",17,20
"340","2017101505",2017-10-15,"NYJ","NE",17,24
"341","2017101506",2017-10-15,"WAS","SF",26,24
"342","2017101507",2017-10-15,"ARI","TB",38,33
"343","2017101508",2017-10-15,"JAX","LA",17,27
"344","2017101509",2017-10-15,"KC","PIT",13,19
"345","2017101510",2017-10-15,"OAK","LAC",16,17
"346","2017101511",2017-10-15,"DEN","NYG",10,23
"347","2017101600",2017-10-16,"TEN","IND",36,22
"348","2017101900",2017-10-19,"OAK","KC",31,30
"349","2017102200",2017-10-22,"BUF","TB",30,27
"350","2017102207",2017-10-22,"MIN","BAL",24,16
"351","2017102206",2017-10-22,"MIA","NYJ",31,28
"352","2017102205",2017-10-22,"LA","ARI",33,0
"353","2017102204",2017-10-22,"IND","JAX",0,27
"354","2017102203",2017-10-22,"GB","NO",17,26
"355","2017102201",2017-10-22,"CHI","CAR",17,3
"356","2017102202",2017-10-22,"CLE","TEN",9,12
"357","2017102209",2017-10-22,"SF","DAL",10,40
"358","2017102210",2017-10-22,"LAC","DEN",21,0
"359","2017102208",2017-10-22,"PIT","CIN",29,14
"360","2017102211",2017-10-22,"NYG","SEA",7,24
"361","2017102212",2017-10-22,"NE","ATL",23,7
"362","2017102300",2017-10-23,"PHI","WAS",34,24
"363","2017102600",2017-10-26,"BAL","MIA",40,0
"364","2017102900",2017-10-29,"CLE","MIN",16,33
"365","2017102905",2017-10-29,"NYJ","ATL",20,25
"366","2017102907",2017-10-29,"TB","CAR",3,17
"367","2017102906",2017-10-29,"PHI","SF",33,10
"368","2017102904",2017-10-29,"NO","CHI",20,12
"369","2017102903",2017-10-29,"NE","LAC",21,13
"370","2017102901",2017-10-29,"BUF","OAK",34,14
"371","2017102902",2017-10-29,"CIN","IND",24,23
"372","2017102908",2017-10-29,"SEA","HOU",41,38
"373","2017102909",2017-10-29,"WAS","DAL",19,33
"374","2017102910",2017-10-29,"DET","PIT",15,20
"375","2017103000",2017-10-30,"KC","DEN",29,19
"376","2017110200",2017-11-02,"NYJ","BUF",34,21
"377","2017110501",2017-11-05,"HOU","IND",14,20
"378","2017110502",2017-11-05,"JAX","CIN",23,7
"379","2017110503",2017-11-05,"NO","TB",30,10
"380","2017110504",2017-11-05,"NYG","LA",17,51
"381","2017110500",2017-11-05,"CAR","ATL",20,17
"382","2017110505",2017-11-05,"PHI","DEN",51,23
"383","2017110506",2017-11-05,"TEN","BAL",23,20
"384","2017110507",2017-11-05,"SF","ARI",10,20
"385","2017110508",2017-11-05,"SEA","WAS",14,17
"386","2017110509",2017-11-05,"DAL","KC",28,17
"387","2017110510",2017-11-05,"MIA","OAK",24,27
"388","2017110600",2017-11-06,"GB","DET",17,30
"389","2017110900",2017-11-09,"ARI","SEA",16,22
"390","2017111201",2017-11-12,"CHI","GB",16,23
"391","2017111202",2017-11-12,"DET","CLE",38,24
"392","2017111203",2017-11-12,"IND","PIT",17,20
"393","2017111204",2017-11-12,"JAX","LAC",20,17
"394","2017111200",2017-11-12,"BUF","NO",10,47
"395","2017111205",2017-11-12,"TB","NYJ",15,10
"396","2017111207",2017-11-12,"WAS","MIN",30,38
"397","2017111206",2017-11-12,"TEN","CIN",24,20
"398","2017111208",2017-11-12,"LA","HOU",33,7
"399","2017111209",2017-11-12,"ATL","DAL",27,7
"400","2017111210",2017-11-12,"SF","NYG",31,21
"401","2017111211",2017-11-12,"DEN","NE",16,41
"402","2017111300",2017-11-13,"CAR","MIA",45,21
"403","2017111600",2017-11-16,"PIT","TEN",40,17
"404","2017111900",2017-11-19,"CHI","DET",24,27
"405","2017111901",2017-11-19,"CLE","JAX",7,19
"406","2017111902",2017-11-19,"GB","BAL",0,23
"407","2017111903",2017-11-19,"HOU","ARI",31,21
"408","2017111911",2017-11-19,"MIA","TB",20,30
"409","2017111904",2017-11-19,"MIN","LA",24,7
"410","2017111906",2017-11-19,"NYG","KC",12,9
"411","2017111905",2017-11-19,"NO","WAS",34,31
"412","2017111907",2017-11-19,"LAC","BUF",54,24
"413","2017111908",2017-11-19,"DEN","CIN",17,20
"414","2017111909",2017-11-19,"OAK","NE",8,33
"415","2017111910",2017-11-19,"DAL","PHI",9,37
"416","2017112000",2017-11-20,"SEA","ATL",31,34
"417","2017112300",2017-11-23,"DET","MIN",23,30
"418","2017112301",2017-11-23,"DAL","LAC",6,28
"419","2017112302",2017-11-23,"WAS","NYG",20,10
"420","2017112603",2017-11-26,"KC","BUF",10,16
"421","2017112602",2017-11-26,"IND","TEN",16,20
"422","2017112601",2017-11-26,"CIN","CLE",30,16
"423","2017112600",2017-11-26,"ATL","TB",34,20
"424","2017112604",2017-11-26,"NE","MIA",35,17
"425","2017112606",2017-11-26,"PHI","CHI",31,3
"426","2017112605",2017-11-26,"NYJ","CAR",27,35
"427","2017112608",2017-11-26,"SF","SEA",13,24
"428","2017112607",2017-11-26,"LA","NO",26,20
"429","2017112609",2017-11-26,"ARI","JAX",27,24
"430","2017112610",2017-11-26,"OAK","DEN",21,14
"431","2017112611",2017-11-26,"PIT","GB",31,28
"432","2017112700",2017-11-27,"BAL","HOU",23,16
"433","2017113000",2017-11-30,"DAL","WAS",38,14
"434","2017120300",2017-12-03,"ATL","MIN",9,14
"435","2017120309",2017-12-03,"TEN","HOU",24,13
"436","2017120308",2017-12-03,"NYJ","KC",38,31
"437","2017120306",2017-12-03,"MIA","DEN",35,9
"438","2017120305",2017-12-03,"JAX","IND",30,10
"439","2017120304",2017-12-03,"GB","TB",26,20
"440","2017120301",2017-12-03,"BAL","DET",44,20
"441","2017120302",2017-12-03,"BUF","NE",3,23
"442","2017120303",2017-12-03,"CHI","SF",14,15
"443","2017120310",2017-12-03,"LAC","CLE",19,10
"444","2017120312",2017-12-03,"OAK","NYG",24,17
"445","2017120307",2017-12-03,"NO","CAR",31,21
"446","2017120311",2017-12-03,"ARI","LA",16,32
"447","2017120313",2017-12-03,"SEA","PHI",24,10
"448","2017120400",2017-12-04,"CIN","PIT",20,23
"449","2017120700",2017-12-07,"ATL","NO",20,17
"450","2017121000",2017-12-10,"BUF","IND",13,7
"451","2017121012",2017-12-10,"NYG","DAL",10,30
"452","2017121007",2017-12-10,"TB","DET",21,24
"453","2017121006",2017-12-10,"KC","OAK",26,15
"454","2017121004",2017-12-10,"HOU","SF",16,26
"455","2017121003",2017-12-10,"CLE","GB",21,27
"456","2017121002",2017-12-10,"CIN","CHI",7,33
"457","2017121001",2017-12-10,"CAR","MIN",31,24
"458","2017121010",2017-12-10,"LAC","WAS",30,13
"459","2017121009",2017-12-10,"DEN","NYJ",23,0
"460","2017121008",2017-12-10,"ARI","TEN",12,7
"461","2017121011",2017-12-10,"LA","PHI",35,43
"462","2017121005",2017-12-10,"JAX","SEA",30,24
"463","2017121013",2017-12-10,"PIT","BAL",39,38
"464","2017121100",2017-12-11,"MIA","NE",27,20
"465","2017121400",2017-12-14,"IND","DEN",13,25
"466","2017121600",2017-12-16,"DET","CHI",20,10
"467","2017121601",2017-12-16,"KC","LAC",30,13
"468","2017121703",2017-12-17,"JAX","HOU",45,7
"469","2017121702",2017-12-17,"CLE","BAL",10,27
"470","2017121701",2017-12-17,"CAR","GB",31,24
"471","2017121700",2017-12-17,"BUF","MIA",24,16
"472","2017121704",2017-12-17,"MIN","CIN",34,7
"473","2017121707",2017-12-17,"WAS","ARI",20,15
"474","2017121706",2017-12-17,"NYG","PHI",29,34
"475","2017121705",2017-12-17,"NO","NYJ",31,19
"476","2017121708",2017-12-17,"SEA","LA",7,42
"477","2017121710",2017-12-17,"SF","TEN",25,23
"478","2017121709",2017-12-17,"PIT","NE",24,27
"479","2017121711",2017-12-17,"OAK","DAL",17,20
"480","2017121800",2017-12-18,"TB","ATL",21,24
"481","2017122300",2017-12-23,"BAL","IND",23,16
"482","2017122301",2017-12-23,"GB","MIN",0,16
"483","2017122402",2017-12-24,"CIN","DET",26,17
"484","2017122403",2017-12-24,"KC","MIA",29,13
"485","2017122404",2017-12-24,"NE","BUF",37,16
"486","2017122401",2017-12-24,"CHI","CLE",20,3
"487","2017122400",2017-12-24,"CAR","TB",22,19
"488","2017122405",2017-12-24,"NO","ATL",23,13
"489","2017122408",2017-12-24,"WAS","DEN",27,11
"490","2017122407",2017-12-24,"TEN","LA",23,27
"491","2017122406",2017-12-24,"NYJ","LAC",7,14
"492","2017122409",2017-12-24,"SF","JAX",44,33
"493","2017122411",2017-12-24,"DAL","SEA",12,21
"494","2017122410",2017-12-24,"ARI","NYG",23,0
"495","2017122500",2017-12-25,"HOU","PIT",6,34
"496","2017122501",2017-12-25,"PHI","OAK",19,10
"497","2017123107",2017-12-31,"NYG","WAS",18,10
"498","2017123106",2017-12-31,"NE","NYJ",26,6
"499","2017123105",2017-12-31,"MIN","CHI",23,10
"500","2017123102",2017-12-31,"DET","GB",35,11
"501","2017123103",2017-12-31,"IND","HOU",22,13
"502","2017123109",2017-12-31,"PIT","CLE",28,24
"503","2017123108",2017-12-31,"PHI","DAL",0,6
"504","2017123114",2017-12-31,"LA","SF",13,34
"505","2017123113",2017-12-31,"LAC","OAK",30,10
"506","2017123112",2017-12-31,"DEN","KC",24,27
"507","2017123111",2017-12-31,"TEN","JAX",15,10
"508","2017123110",2017-12-31,"TB","NO",31,24
